target,dataset,model,feature,times_selected,selection_rate
3-clases,forms,svc,intencion__a_cum_s10,3,0.6
4-clases,bow,logreg,figuran_cum_s3,4,0.8
4-clases,bow,logreg,lacra_std_s10,4,0.8
4-clases,bow,logreg,inexistentes_cum_s3,4,0.8
4-clases,bow,logreg,excepcional_std_s1,4,0.8
4-clases,bow,logreg,desarrollo social_diff_s9,4,0.8
4-clases,bow,logreg,desarrollo social_mean_s8,3,0.6
4-clases,bow,logreg,desarrollo social_std_s8,3,0.6
4-clases,bow,logreg,sobresueldos_cum_s8,3,0.6
4-clases,bow,logreg,excepcional_mean_s1,3,0.6
4-clases,bow,logreg,excepcional_cum_s1,3,0.6
4-clases,bow,logreg,ideas_std_s6,3,0.6
4-clases,bow,logreg,corrupción resultado_delta_cum_s2,3,0.6
4-clases,bow,logreg,personas involucradas_mean_s6,3,0.6
4-clases,bow,logreg,personas involucradas_std_s6,3,0.6
4-clases,bow,logreg,objetivo_mean_s8,2,0.4
4-clases,bow,logreg,grises_cum_s4,2,0.4
4-clases,bow,logreg,south_cum_s6,2,0.4
4-clases,bow,logreg,policía_delta_cum_s8,2,0.4
4-clases,bow,logreg,enfoque_diff_s8,2,0.4
4-clases,bow,logreg,debió_cum_s6,2,0.4
4-clases,bow,logreg,utilizadas_delta_cum_s8,2,0.4
4-clases,bow,logreg,fotos_cum_s9,2,0.4
4-clases,bow,logreg,económicos_diff_s8,2,0.4
4-clases,bow,logreg,cumpliendo_cum_s9,2,0.4
4-clases,bow,logreg,delictivos_diff_s2,2,0.4
4-clases,bow,logreg,delictivos_delta_cum_s2,2,0.4
4-clases,bow,logreg,lacra_mean_s10,2,0.4
4-clases,bow,logreg,utilizadas_delta_cum_s10,2,0.4
4-clases,bow,logreg,dejado_cum_s10,2,0.4
4-clases,bow,logreg,usuario medir_delta_cum_s9,2,0.4
4-clases,bow,logreg,termina_diff_s3,2,0.4
4-clases,bow,logreg,personas físicas_cum_s2,2,0.4
4-clases,bow,logreg,inconvenientes_cum_s8,2,0.4
4-clases,bow,logreg,comercial_mean_s6,2,0.4
4-clases,bow,logreg,fácilmente_cum_s6,2,0.4
4-clases,bow,logreg,requiere_mean_s6,2,0.4
4-clases,bow,logreg,quedar_cum_s2,2,0.4
4-clases,bow,logreg,real_std_s6,2,0.4
4-clases,bow,logreg,lee_std_s6,2,0.4
4-clases,bow,logreg,élites_std_s6,2,0.4
4-clases,bow,logreg,refiere_mean_s6,2,0.4
4-clases,bow,logreg,esfera_std_s6,2,0.4
4-clases,bow,logreg,planteado_cum_s4,2,0.4
4-clases,bow,logreg,corrupción factor_mean_s6,2,0.4
4-clases,bow,logreg,corrupción factor_std_s6,2,0.4
4-clases,bow,logreg,profesión_std_s7,2,0.4
4-clases,bow,logreg,tramitar_cum_s7,2,0.4
4-clases,bow,logreg,corrupción factor_delta_cum_s6,2,0.4
4-clases,bow,logreg,omitir_cum_s2,2,0.4
4-clases,bow,logreg,cohecho pasivo_delta_cum_s2,2,0.4
4-clases,bow,logreg,omitir_std_s2,2,0.4
4-clases,bow,logreg,cantidades_mean_s6,2,0.4
4-clases,bow,logreg,procesar_mean_s6,2,0.4
4-clases,bow,logreg,ambientales_mean_s8,2,0.4
4-clases,bow,logreg,políticas anticorrupción_std_s8,2,0.4
4-clases,bow,logreg,investigar sancionar_mean_s10,2,0.4
4-clases,bow,logreg,ilícitos_std_s8,2,0.4
4-clases,bow,logreg,ilícitos_mean_s8,2,0.4
4-clases,bow,logreg,precedentes_delta_cum_s8,2,0.4
4-clases,bow,logreg,impunidad guatemala_cum_s8,2,0.4
4-clases,bow,logreg,general gobierno_cum_s10,2,0.4
4-clases,bow,logreg,ext_std_s10,2,0.4
4-clases,bow,logreg,corrupción cuales_cum_s2,2,0.4
4-clases,bow,logreg,escrita_mean_s7,2,0.4
4-clases,bow,logreg,escrita_std_s7,2,0.4
4-clases,bow,logreg,unir_cum_s3,2,0.4
4-clases,bow,logreg,cpccs_delta_cum_s9,2,0.4
4-clases,bow,logreg,jefes_cum_s10,2,0.4
4-clases,bow,logreg,convirtió_cum_s5,2,0.4
4-clases,bow,logreg,papel importante_mean_s8,2,0.4
4-clases,bow,logreg,cumpliendo_cum_s8,2,0.4
4-clases,bow,logreg,tico_std_s8,2,0.4
4-clases,bow,logreg,jefes_cum_s9,2,0.4
4-clases,bow,logreg,aislado_std_s8,2,0.4
4-clases,bow,logreg,intercambio_std_s3,2,0.4
4-clases,bow,logreg,parte autoridades_diff_s8,2,0.4
4-clases,bow,logreg,south_cum_s3,2,0.4
4-clases,bow,logreg,existen_mean_s8,2,0.4
4-clases,bow,logreg,actividades corruptas_std_s8,2,0.4
4-clases,bow,logreg,prostitución_cum_s9,2,0.4
4-clases,bow,logreg,constituyan_mean_s8,2,0.4
4-clases,bow,logreg,violencia mujeres_cum_s8,2,0.4
4-clases,bow,logreg,extranjera_mean_s10,2,0.4
4-clases,bow,logreg,cometidas_diff_s8,2,0.4
4-clases,bow,logreg,reglas juego_std_s8,2,0.4
4-clases,bow,logreg,reglas juego_mean_s8,2,0.4
4-clases,bow,logreg,ral_delta_cum_s10,2,0.4
4-clases,bow,logreg,permanencia_diff_s8,2,0.4
4-clases,bow,logreg,unidas corrupción_mean_s8,2,0.4
4-clases,bow,logreg,data_std_s9,2,0.4
4-clases,bow,logreg,describen_cum_s6,2,0.4
4-clases,bow,logreg,gob mx_diff_s5,2,0.4
4-clases,bow,logreg,sión_cum_s2,2,0.4
4-clases,bow,logreg,imparcialidad_mean_s6,2,0.4
4-clases,bow,logreg,combatirla_mean_s6,2,0.4
4-clases,bow,logreg,actividades corruptas_diff_s9,2,0.4
4-clases,bow,logreg,expresa_cum_s2,2,0.4
4-clases,bow,logreg,combatirla_std_s6,2,0.4
4-clases,bow,logreg,nombres_mean_s6,2,0.4
4-clases,bow,logreg,hace referencia_std_s6,2,0.4
4-clases,bow,logreg,cpccs_cum_s7,2,0.4
4-clases,bow,logreg,av_mean_s9,2,0.4
4-clases,bow,logreg,av_std_s9,2,0.4
4-clases,bow,logreg,and other_mean_s9,2,0.4
4-clases,bow,logreg,and other_std_s9,2,0.4
4-clases,bow,logreg,environmental_std_s9,2,0.4
4-clases,bow,logreg,corrupción cnucc_cum_s8,2,0.4
4-clases,bow,logreg,considerando_mean_s8,2,0.4
4-clases,bow,logreg,incluir_mean_s8,2,0.4
4-clases,bow,logreg,libremente_cum_s4,2,0.4
4-clases,bow,logreg,seguridad ciudadana_std_s6,2,0.4
4-clases,bow,logreg,capacitar_delta_cum_s8,1,0.2
4-clases,bow,logreg,testigos_mean_s8,1,0.2
4-clases,bow,logreg,fomentar_delta_cum_s8,1,0.2
4-clases,bow,logreg,convención interamericana_mean_s8,1,0.2
4-clases,bow,logreg,testigos_std_s8,1,0.2
4-clases,bow,logreg,transferencias_mean_s8,1,0.2
4-clases,bow,logreg,transferencias_std_s8,1,0.2
4-clases,bow,logreg,incluye_std_s8,1,0.2
4-clases,bow,logreg,determinado_delta_cum_s8,1,0.2
4-clases,bow,logreg,denominado_std_s8,1,0.2
4-clases,bow,logreg,denominado_mean_s8,1,0.2
4-clases,bow,logreg,corrupción cnucc_cum_s9,1,0.2
4-clases,bow,logreg,materia_mean_s8,1,0.2
4-clases,bow,logreg,convención interamericana_std_s8,1,0.2
4-clases,bow,logreg,incluye_delta_cum_s8,1,0.2
4-clases,bow,logreg,patrimonial_delta_cum_s8,1,0.2
4-clases,bow,logreg,fines_delta_cum_s8,1,0.2
4-clases,bow,logreg,denunciante_diff_s4,1,0.2
4-clases,bow,logreg,opiniones_std_s3,1,0.2
4-clases,bow,logreg,opiniones_mean_s3,1,0.2
4-clases,bow,logreg,environmental_cum_s6,1,0.2
4-clases,bow,logreg,vemos_delta_cum_s8,1,0.2
4-clases,bow,logreg,nacionales_delta_cum_s8,1,0.2
4-clases,bow,logreg,responsables_delta_cum_s8,1,0.2
4-clases,bow,logreg,materia_delta_cum_s8,1,0.2
4-clases,bow,logreg,caso_std_s8,1,0.2
4-clases,bow,logreg,cargo_delta_cum_s8,1,0.2
4-clases,bow,logreg,promuevan_delta_cum_s8,1,0.2
4-clases,bow,logreg,fortalezcan_delta_cum_s8,1,0.2
4-clases,bow,logreg,aportar_mean_s8,1,0.2
4-clases,bow,logreg,aportar_std_s8,1,0.2
4-clases,bow,logreg,116_mean_s8,1,0.2
4-clases,bow,logreg,116_std_s8,1,0.2
4-clases,bow,logreg,multidimensional_cum_s10,1,0.2
4-clases,bow,logreg,funcionamiento_delta_cum_s8,1,0.2
4-clases,bow,logreg,impiden_delta_cum_s3,1,0.2
4-clases,bow,logreg,transferencias_diff_s8,1,0.2
4-clases,bow,logreg,público_delta_cum_s8,1,0.2
4-clases,bow,logreg,discusión_std_s8,1,0.2
4-clases,bow,logreg,vinculado_mean_s8,1,0.2
4-clases,bow,logreg,vinculado_std_s8,1,0.2
4-clases,bow,logreg,víctimas corrupción_delta_cum_s8,1,0.2
4-clases,bow,logreg,auditoría interna_cum_s5,1,0.2
4-clases,bow,logreg,políticas_delta_cum_s8,1,0.2
4-clases,bow,logreg,law_mean_s8,1,0.2
4-clases,bow,logreg,cohecho pasivo_delta_cum_s8,1,0.2
4-clases,bow,logreg,adoptado_diff_s8,1,0.2
4-clases,bow,logreg,incluye_mean_s8,1,0.2
4-clases,bow,logreg,discusión_mean_s8,1,0.2
4-clases,bow,logreg,ambientales_std_s8,1,0.2
4-clases,bow,logreg,lógica_std_s8,1,0.2
4-clases,bow,logreg,centrales_std_s8,1,0.2
4-clases,bow,logreg,corrupción_delta_cum_s8,1,0.2
4-clases,bow,logreg,objetivo_delta_cum_s8,1,0.2
4-clases,bow,logreg,ministerio gobernación_cum_s8,1,0.2
4-clases,bow,logreg,entrada_delta_cum_s8,1,0.2
4-clases,bow,logreg,utilizando_delta_cum_s8,1,0.2
4-clases,bow,logreg,vemos_std_s8,1,0.2
4-clases,bow,logreg,centrales_mean_s8,1,0.2
4-clases,bow,logreg,reciben_cum_s3,1,0.2
4-clases,bow,logreg,interamericana_mean_s8,1,0.2
4-clases,bow,logreg,cada_std_s8,1,0.2
4-clases,bow,logreg,corte interamericana_diff_s8,1,0.2
4-clases,bow,logreg,organiza_delta_cum_s8,1,0.2
4-clases,bow,logreg,vemos_mean_s8,1,0.2
4-clases,bow,logreg,poder judicial_delta_cum_s8,1,0.2
4-clases,bow,logreg,law_std_s8,1,0.2
4-clases,bow,logreg,interamericana_diff_s8,1,0.2
4-clases,bow,logreg,abogados_mean_s8,1,0.2
4-clases,bow,logreg,anterior_delta_cum_s8,1,0.2
4-clases,bow,logreg,circunstancias_mean_s8,1,0.2
4-clases,bow,logreg,pasivo_delta_cum_s8,1,0.2
4-clases,bow,logreg,similar_delta_cum_s8,1,0.2
4-clases,bow,logreg,distintos_delta_cum_s8,1,0.2
4-clases,bow,logreg,multidimensional_cum_s8,1,0.2
4-clases,bow,logreg,lógica_mean_s8,1,0.2
4-clases,bow,logreg,interamericana_std_s8,1,0.2
4-clases,bow,logreg,clientelares_cum_s8,1,0.2
4-clases,bow,logreg,matices_delta_cum_s8,1,0.2
4-clases,bow,logreg,team_cum_s6,1,0.2
4-clases,bow,logreg,esfera_std_s3,1,0.2
4-clases,bow,logreg,nación_delta_cum_s8,1,0.2
4-clases,bow,logreg,nacional_mean_s8,1,0.2
4-clases,bow,logreg,todas_mean_s8,1,0.2
4-clases,bow,logreg,información_delta_cum_s8,1,0.2
4-clases,bow,logreg,circunstancias_std_s8,1,0.2
4-clases,bow,logreg,analizan_delta_cum_s8,1,0.2
4-clases,bow,logreg,programme_cum_s8,1,0.2
4-clases,bow,logreg,programme_cum_s9,1,0.2
4-clases,bow,logreg,programme_cum_s10,1,0.2
4-clases,bow,logreg,clave_delta_cum_s8,1,0.2
4-clases,bow,logreg,grandes empresas_std_s8,1,0.2
4-clases,bow,logreg,análisis_delta_cum_s8,1,0.2
4-clases,bow,logreg,nacional_delta_cum_s8,1,0.2
4-clases,bow,logreg,poder judicial_mean_s8,1,0.2
4-clases,bow,logreg,grandes empresas_mean_s8,1,0.2
4-clases,bow,logreg,determinado_mean_s8,1,0.2
4-clases,bow,logreg,abogados_std_s8,1,0.2
4-clases,bow,logreg,víctimas corrupción_mean_s8,1,0.2
4-clases,bow,logreg,sexuales_std_s8,1,0.2
4-clases,bow,logreg,corrupción forma_mean_s8,1,0.2
4-clases,bow,logreg,corrupción forma_std_s8,1,0.2
4-clases,bow,logreg,concesión_cum_s10,1,0.2
4-clases,bow,logreg,martín_mean_s8,1,0.2
4-clases,bow,logreg,martín_std_s8,1,0.2
4-clases,bow,logreg,63_diff_s3,1,0.2
4-clases,bow,logreg,corte interamericana_std_s8,1,0.2
4-clases,bow,logreg,vínculos_delta_cum_s8,1,0.2
4-clases,bow,logreg,corrupción forma_delta_cum_s8,1,0.2
4-clases,bow,logreg,sexuales_mean_s8,1,0.2
4-clases,bow,logreg,cnucc_cum_s8,1,0.2
4-clases,bow,logreg,legal_std_s8,1,0.2
4-clases,bow,logreg,funcionarios públicos_delta_cum_s8,1,0.2
4-clases,bow,logreg,corte interamericana_mean_s8,1,0.2
4-clases,bow,logreg,contexto_delta_cum_s8,1,0.2
4-clases,bow,logreg,víctimas corrupción_std_s8,1,0.2
4-clases,bow,logreg,estrategias_std_s8,1,0.2
4-clases,bow,logreg,104_delta_cum_s8,1,0.2
4-clases,bow,logreg,mercados_mean_s3,1,0.2
4-clases,bow,logreg,cohecho pasivo_diff_s3,1,0.2
4-clases,bow,logreg,público_std_s8,1,0.2
4-clases,bow,logreg,económicos_delta_cum_s8,1,0.2
4-clases,bow,logreg,acepta_delta_cum_s5,1,0.2
4-clases,bow,logreg,continuidad_cum_s3,1,0.2
4-clases,bow,logreg,comprometen_mean_s8,1,0.2
4-clases,bow,logreg,obligación_delta_cum_s8,1,0.2
4-clases,bow,logreg,poder judicial_std_s8,1,0.2
4-clases,bow,logreg,multidimensional_cum_s9,1,0.2
4-clases,bow,logreg,forma_std_s8,1,0.2
4-clases,bow,logreg,debe ser_std_s8,1,0.2
4-clases,bow,logreg,víctimas corrupción_diff_s8,1,0.2
4-clases,bow,logreg,comprometen_std_s8,1,0.2
4-clases,bow,logreg,determinado_std_s8,1,0.2
4-clases,bow,logreg,acuerdo_delta_cum_s8,1,0.2
4-clases,bow,logreg,corrupción manera_std_s8,1,0.2
4-clases,bow,logreg,posible_delta_cum_s8,1,0.2
4-clases,bow,logreg,respecto_delta_cum_s8,1,0.2
4-clases,bow,logreg,contar_diff_s8,1,0.2
4-clases,bow,logreg,evaluar_delta_cum_s8,1,0.2
4-clases,bow,logreg,lógica_diff_s8,1,0.2
4-clases,bow,logreg,estrategias_mean_s8,1,0.2
4-clases,bow,logreg,materia_std_s8,1,0.2
4-clases,bow,logreg,circulación_cum_s2,1,0.2
4-clases,bow,logreg,expertos_delta_cum_s8,1,0.2
4-clases,bow,logreg,maría_delta_cum_s8,1,0.2
4-clases,bow,logreg,uso_delta_cum_s8,1,0.2
4-clases,bow,logreg,públicos privados_mean_s10,1,0.2
4-clases,bow,logreg,ministerio gobernación_cum_s10,1,0.2
4-clases,bow,logreg,cada_mean_s8,1,0.2
4-clases,bow,logreg,75_std_s8,1,0.2
4-clases,bow,logreg,esfera_mean_s3,1,0.2
4-clases,bow,logreg,internacionales corrupción_diff_s3,1,0.2
4-clases,bow,logreg,fomentar_mean_s8,1,0.2
4-clases,bow,logreg,fines_std_s8,1,0.2
4-clases,bow,logreg,participan_delta_cum_s3,1,0.2
4-clases,bow,logreg,persigue_cum_s9,1,0.2
4-clases,bow,logreg,corrupción manera_mean_s8,1,0.2
4-clases,bow,logreg,traslado_delta_cum_s8,1,0.2
4-clases,bow,logreg,encomendado_diff_s8,1,0.2
4-clases,bow,logreg,enfoque derechos_diff_s8,1,0.2
4-clases,bow,logreg,104_diff_s8,1,0.2
4-clases,bow,logreg,ministerio gobernación_cum_s9,1,0.2
4-clases,bow,logreg,planeta_delta_cum_s8,1,0.2
4-clases,bow,logreg,identidad_mean_s10,1,0.2
4-clases,bow,logreg,materia_diff_s8,1,0.2
4-clases,bow,logreg,reciben_cum_s4,1,0.2
4-clases,bow,logreg,pueda ser_delta_cum_s8,1,0.2
4-clases,bow,logreg,legal_mean_s8,1,0.2
4-clases,bow,logreg,cnucc_cum_s9,1,0.2
4-clases,bow,logreg,75_mean_s8,1,0.2
4-clases,bow,logreg,privados_std_s8,1,0.2
4-clases,bow,logreg,programa_std_s8,1,0.2
4-clases,bow,logreg,conscientes_delta_cum_s8,1,0.2
4-clases,bow,logreg,económicos_std_s8,1,0.2
4-clases,bow,logreg,actúe_delta_cum_s10,1,0.2
4-clases,bow,logreg,acciones_mean_s8,1,0.2
4-clases,bow,logreg,asumir_mean_s8,1,0.2
4-clases,bow,logreg,relevantes_delta_cum_s8,1,0.2
4-clases,bow,logreg,convention_cum_s7,1,0.2
4-clases,bow,logreg,tema corrupción_diff_s8,1,0.2
4-clases,bow,logreg,identidad_delta_cum_s10,1,0.2
4-clases,bow,logreg,locales_mean_s8,1,0.2
4-clases,bow,logreg,saca_cum_s10,1,0.2
4-clases,bow,logreg,entender_delta_cum_s8,1,0.2
4-clases,bow,logreg,internacionales_mean_s3,1,0.2
4-clases,bow,logreg,forma_delta_cum_s8,1,0.2
4-clases,bow,logreg,políticas públicas_delta_cum_s8,1,0.2
4-clases,bow,logreg,sesgo_cum_s10,1,0.2
4-clases,bow,logreg,impiden_diff_s3,1,0.2
4-clases,bow,logreg,antigüedad_delta_cum_s8,1,0.2
4-clases,bow,logreg,combatir_std_s8,1,0.2
4-clases,bow,logreg,ciudadana_mean_s8,1,0.2
4-clases,bow,logreg,políticas anticorrupción_mean_s8,1,0.2
4-clases,bow,logreg,señalan_mean_s8,1,0.2
4-clases,bow,logreg,señalan_std_s8,1,0.2
4-clases,bow,logreg,debidamente_delta_cum_s8,1,0.2
4-clases,bow,logreg,vínculos_mean_s8,1,0.2
4-clases,bow,logreg,públicos privados_std_s10,1,0.2
4-clases,bow,logreg,ejercicio derechos_mean_s8,1,0.2
4-clases,bow,logreg,ejercicio derechos_std_s8,1,0.2
4-clases,bow,logreg,corrupción derechos_mean_s8,1,0.2
4-clases,bow,logreg,corrupción derechos_std_s8,1,0.2
4-clases,bow,logreg,satisfacción_mean_s8,1,0.2
4-clases,bow,logreg,aquellas_delta_cum_s8,1,0.2
4-clases,bow,logreg,mercados_std_s3,1,0.2
4-clases,bow,logreg,problemática_mean_s8,1,0.2
4-clases,bow,logreg,problemática_std_s8,1,0.2
4-clases,bow,logreg,pdf_std_s8,1,0.2
4-clases,bow,logreg,vinculado_delta_cum_s8,1,0.2
4-clases,bow,logreg,fines_mean_s8,1,0.2
4-clases,bow,logreg,curso_std_s10,1,0.2
4-clases,bow,logreg,si_delta_cum_s8,1,0.2
4-clases,bow,logreg,interamericana derechos_diff_s8,1,0.2
4-clases,bow,logreg,saca_cum_s9,1,0.2
4-clases,bow,logreg,vía_std_s8,1,0.2
4-clases,bow,logreg,martín_delta_cum_s3,1,0.2
4-clases,bow,logreg,sanción_std_s8,1,0.2
4-clases,bow,logreg,relevantes_mean_s8,1,0.2
4-clases,bow,logreg,todas_delta_cum_s8,1,0.2
4-clases,bow,logreg,señalados_delta_cum_s8,1,0.2
4-clases,bow,logreg,realización_delta_cum_s3,1,0.2
4-clases,bow,logreg,corrupta_mean_s8,1,0.2
4-clases,bow,logreg,derechos_mean_s8,1,0.2
4-clases,bow,logreg,todas_std_s8,1,0.2
4-clases,bow,logreg,corte_std_s8,1,0.2
4-clases,bow,logreg,fomentar_std_s8,1,0.2
4-clases,bow,logreg,vínculos_std_s8,1,0.2
4-clases,bow,logreg,casos_delta_cum_s8,1,0.2
4-clases,bow,logreg,título_delta_cum_s8,1,0.2
4-clases,bow,logreg,asumir_std_s8,1,0.2
4-clases,bow,logreg,104_mean_s8,1,0.2
4-clases,bow,logreg,discusiones_mean_s8,1,0.2
4-clases,bow,logreg,discusiones_std_s8,1,0.2
4-clases,bow,logreg,corte_mean_s8,1,0.2
4-clases,bow,logreg,basta_std_s8,1,0.2
4-clases,bow,logreg,procurar_std_s8,1,0.2
4-clases,bow,logreg,países desarrollo_std_s10,1,0.2
4-clases,bow,logreg,adelante_delta_cum_s8,1,0.2
4-clases,bow,logreg,componentes_delta_cum_s8,1,0.2
4-clases,bow,logreg,basta_mean_s8,1,0.2
4-clases,bow,logreg,pueden_delta_cum_s8,1,0.2
4-clases,bow,logreg,último_delta_cum_s8,1,0.2
4-clases,bow,logreg,corrupción funcionarios_diff_s3,1,0.2
4-clases,bow,logreg,banco mundial_delta_cum_s8,1,0.2
4-clases,bow,logreg,dar_delta_cum_s8,1,0.2
4-clases,bow,logreg,79_std_s8,1,0.2
4-clases,bow,logreg,países desarrollo_mean_s10,1,0.2
4-clases,bow,logreg,gobernación_cum_s8,1,0.2
4-clases,bow,logreg,procurar_mean_s8,1,0.2
4-clases,bow,logreg,traslado_mean_s8,1,0.2
4-clases,bow,logreg,muerte_delta_cum_s5,1,0.2
4-clases,bow,logreg,opiniones_delta_cum_s3,1,0.2
4-clases,bow,logreg,aspectos_delta_cum_s8,1,0.2
4-clases,bow,logreg,presentarse_delta_cum_s8,1,0.2
4-clases,bow,logreg,da_std_s8,1,0.2
4-clases,bow,logreg,declaración_std_s8,1,0.2
4-clases,bow,logreg,lugar_delta_cum_s8,1,0.2
4-clases,bow,logreg,104_std_s8,1,0.2
4-clases,bow,logreg,fin_diff_s8,1,0.2
4-clases,bow,logreg,definir corrupción_delta_cum_s8,1,0.2
4-clases,bow,logreg,considerar_delta_cum_s8,1,0.2
4-clases,bow,logreg,carga_delta_cum_s8,1,0.2
4-clases,bow,logreg,énfasis_mean_s8,1,0.2
4-clases,bow,logreg,objetivo_std_s8,1,0.2
4-clases,bow,logreg,favorecer_std_s3,1,0.2
4-clases,bow,logreg,presencia_delta_cum_s8,1,0.2
4-clases,bow,logreg,públicas_delta_cum_s8,1,0.2
4-clases,bow,logreg,últimos años_delta_cum_s8,1,0.2
4-clases,bow,logreg,corrupción enfoque_mean_s8,1,0.2
4-clases,bow,logreg,corrupción enfoque_std_s8,1,0.2
4-clases,bow,logreg,colaboradores_mean_s8,1,0.2
4-clases,bow,logreg,colaboradores_std_s8,1,0.2
4-clases,bow,logreg,establecen_delta_cum_s8,1,0.2
4-clases,bow,logreg,sanción_mean_s8,1,0.2
4-clases,bow,logreg,corrupta_std_s8,1,0.2
4-clases,bow,logreg,fenómeno complejo_cum_s10,1,0.2
4-clases,bow,logreg,suma dinero_delta_cum_s8,1,0.2
4-clases,bow,logreg,resolución_mean_s8,1,0.2
4-clases,bow,logreg,declaración_mean_s8,1,0.2
4-clases,bow,logreg,www_std_s8,1,0.2
4-clases,bow,logreg,iii_diff_s3,1,0.2
4-clases,bow,logreg,116_delta_cum_s8,1,0.2
4-clases,bow,logreg,cometer_delta_cum_s3,1,0.2
4-clases,bow,logreg,capacidad_mean_s3,1,0.2
4-clases,bow,logreg,aquellas_mean_s8,1,0.2
4-clases,bow,logreg,cas_delta_cum_s8,1,0.2
4-clases,bow,logreg,delitos_std_s8,1,0.2
4-clases,bow,logreg,complejo_mean_s8,1,0.2
4-clases,bow,logreg,internacionales_delta_cum_s3,1,0.2
4-clases,bow,logreg,través_mean_s8,1,0.2
4-clases,bow,logreg,corrupción manera_delta_cum_s8,1,0.2
4-clases,bow,logreg,ejercen_delta_cum_s8,1,0.2
4-clases,bow,logreg,fotos_cum_s8,1,0.2
4-clases,bow,logreg,traslado_std_s8,1,0.2
4-clases,bow,logreg,corrupción relación_mean_s8,1,0.2
4-clases,bow,logreg,clientelares_cum_s9,1,0.2
4-clases,bow,logreg,relevantes_std_s8,1,0.2
4-clases,bow,logreg,cuenta_delta_cum_s8,1,0.2
4-clases,bow,logreg,funcionarios_delta_cum_s8,1,0.2
4-clases,bow,logreg,interamericana_delta_cum_s8,1,0.2
4-clases,bow,logreg,aquellas_std_s8,1,0.2
4-clases,bow,logreg,legislación_diff_s8,1,0.2
4-clases,bow,logreg,sociales culturales_mean_s8,1,0.2
4-clases,bow,logreg,sociales culturales_std_s8,1,0.2
4-clases,bow,logreg,específico_delta_cum_s8,1,0.2
4-clases,bow,logreg,privados_mean_s8,1,0.2
4-clases,bow,logreg,modalidades_std_s8,1,0.2
4-clases,bow,logreg,expresiones_mean_s8,1,0.2
4-clases,bow,logreg,corrupción cada_delta_cum_s8,1,0.2
4-clases,bow,logreg,propios_delta_cum_s8,1,0.2
4-clases,bow,logreg,nacionalidad_diff_s8,1,0.2
4-clases,bow,logreg,tipo_delta_cum_s8,1,0.2
4-clases,bow,logreg,recomendación_cum_s9,1,0.2
4-clases,bow,logreg,fines privados_delta_cum_s8,1,0.2
4-clases,bow,logreg,identidad_std_s10,1,0.2
4-clases,bow,logreg,recomienda_mean_s8,1,0.2
4-clases,bow,logreg,recomienda_std_s8,1,0.2
4-clases,bow,logreg,68_mean_s8,1,0.2
4-clases,bow,logreg,definidos_mean_s8,1,0.2
4-clases,bow,logreg,79_mean_s8,1,0.2
4-clases,bow,logreg,corrupción relación_std_s8,1,0.2
4-clases,bow,logreg,testigos_diff_s8,1,0.2
4-clases,bow,logreg,premisa_cum_s8,1,0.2
4-clases,bow,logreg,grandes empresas_diff_s8,1,0.2
4-clases,bow,logreg,tercer_diff_s8,1,0.2
4-clases,bow,logreg,persigue_cum_s10,1,0.2
4-clases,bow,logreg,definidos_std_s8,1,0.2
4-clases,bow,logreg,cada_delta_cum_s8,1,0.2
4-clases,bow,logreg,ejemplo_delta_cum_s8,1,0.2
4-clases,bow,logreg,relación_delta_cum_s8,1,0.2
4-clases,bow,logreg,preocupación_mean_s8,1,0.2
4-clases,bow,logreg,clientelares_cum_s10,1,0.2
4-clases,bow,logreg,crisis_std_s10,1,0.2
4-clases,bow,logreg,fallas_diff_s8,1,0.2
4-clases,bow,logreg,mayo_mean_s10,1,0.2
4-clases,bow,logreg,libremente_cum_s5,1,0.2
4-clases,bow,logreg,artículo_mean_s8,1,0.2
4-clases,bow,logreg,oportuna_delta_cum_s8,1,0.2
4-clases,bow,logreg,rendir_delta_cum_s8,1,0.2
4-clases,bow,logreg,empíricos_mean_s8,1,0.2
4-clases,bow,logreg,empíricos_std_s8,1,0.2
4-clases,bow,logreg,embargo_delta_cum_s8,1,0.2
4-clases,bow,logreg,través_delta_cum_s8,1,0.2
4-clases,bow,logreg,correlaciones_delta_cum_s9,1,0.2
4-clases,bow,logreg,ejemplo_mean_s8,1,0.2
4-clases,bow,logreg,ciertos_delta_cum_s8,1,0.2
4-clases,bow,logreg,embargo_mean_s8,1,0.2
4-clases,bow,logreg,énfasis_std_s8,1,0.2
4-clases,bow,logreg,papel importante_diff_s8,1,0.2
4-clases,bow,logreg,uso_std_s8,1,0.2
4-clases,bow,logreg,clientelares_mean_s8,1,0.2
4-clases,bow,logreg,clientelares_std_s8,1,0.2
4-clases,bow,logreg,alianza_cum_s10,1,0.2
4-clases,bow,logreg,impuesta_delta_cum_s8,1,0.2
4-clases,bow,logreg,delitos_mean_s8,1,0.2
4-clases,bow,logreg,acceso servicios_cum_s9,1,0.2
4-clases,bow,logreg,título_mean_s8,1,0.2
4-clases,bow,logreg,diagnóstico_std_s8,1,0.2
4-clases,bow,logreg,ronda_cum_s8,1,0.2
4-clases,bow,logreg,persigue_cum_s8,1,0.2
4-clases,bow,logreg,modalidades_mean_s8,1,0.2
4-clases,bow,logreg,participativa_delta_cum_s3,1,0.2
4-clases,bow,logreg,teoría_delta_cum_s8,1,0.2
4-clases,bow,logreg,perjuicios_diff_s8,1,0.2
4-clases,bow,logreg,formas_mean_s8,1,0.2
